JNR	DYRNR	MATR	BAKTFUND	DYREART	PRV_DATO	CHR_NR	AKTVNR	SEKTION	EPINR	SYSBEM	ANALYSE	region
A2774790	1	772		81	29NOV1999:00:00:00	10141	5133	1fj	3			R5
A2774791	1	772		81	29NOV1999:00:00:00	10141	5133	1fj	4			R5
A2774792	1	772		81	29NOV1999:00:00:00	10141	5133	1fj	5			R5
A2774624	1	772		81	25NOV1999:00:00:00	10332	5133	1fj	1			R3
A2774592	1	772		81	24NOV1999:00:00:00	10309	5133	1fj	4			R7
A2774593	1	772		81	25NOV1999:00:00:00	10304	5133	1fj	1			R7
A2774594	1	772		81	25NOV1999:00:00:00	10304	5133	1fj	3			R7
A2774599	1	772		81	23NOV1999:00:00:00	10482	5133	1fj	1			R5
A2774600	1	772		81	23NOV1999:00:00:00	10453	5133	1fj	1			R5
A2774601	1	772		81	25NOV1999:00:00:00	10416	5133	1fj	1			R1
A2774602	1	772		81	24NOV1999:00:00:00	10416	5133	1fj	2			R1
A2774603	1	772		81	24NOV1999:00:00:00	10416	5133	1fj	4			R1
A2774604	1	772		81	23NOV1999:00:00:00	10244	5133	1fj	1			R4
A2774606	1	772		81	23NOV1999:00:00:00	10079	5133	1fj	2			R8
A2774607	1	772		81	23NOV1999:00:00:00	10562	5133	1fj	1			R8
A2774608	1	772		81	23NOV1999:00:00:00	10562	5133	1fj	2			R8
A2774609	1	772		81	23NOV1999:00:00:00	10545	5133	1fj	1			NA
A2774610	1	772		81	23NOV1999:00:00:00	10545	5133	1fj	2			NA
A2774611	1	772		81	24NOV1999:00:00:00	10295	5133	1fj	1			R7
A2774612	1	772		81	25NOV1999:00:00:00	10548	5133	1fj	5			R2
A2774614	1	772		81	25NOV1999:00:00:00	10604	5133	1fj	3			R3
A2774616	1	772		81	25NOV1999:00:00:00	10031	5133	1fj	1			R3
A2774617	1	772		81	24NOV1999:00:00:00	10031	5133	1fj	3			R3
A2774618	1	772		81	25NOV1999:00:00:00	10163	5133	1fj	1			NA
A2774619	1	772		81	25NOV1999:00:00:00	10163	5133	1fj	2			NA
A2774620	1	772		81	23NOV1999:00:00:00	10434	5133	1fj	1			R3
A2774621	1	772		81	23NOV1999:00:00:00	10434	5133	1fj	2			R3
A2774622	1	772		81	23NOV1999:00:00:00	10434	5133	1fj	5			R3
A2774623	1	772		81	24NOV1999:00:00:00	10107	5133	1fj	2			R3
A2774591	1	772		81	25NOV1999:00:00:00	10309	5133	1fj	3			R7
A2774458	1	772		81	19NOV1999:00:00:00	10375	5133	1fj	2			R7
A2774459	1	772		81	19NOV1999:00:00:00	10637	5133	1fj	1			R3
A2774460	1	772		81	22NOV1999:00:00:00	10244	5133	1fj	2			R4
A2774464	1	772		89	19NOV1999:00:00:00	10286	5133	1fj	NA			NA
A2774466	1	772		89	19NOV1999:00:00:00	10032	5133	1fj	NA			R3
A2774467	1	772		89	22NOV1999:00:00:00	10145	5133	1fj	NA			NA
A2774564	1	772		89	24NOV1999:00:00:00	10145	5133	1fj	NA			NA
A2754255	1	772	ccol	81	30DEC1998:00:00:00	10216	5133	1fj	NA			R5
A2754277	1	772	ccol	81	29DEC1998:00:00:00	10560	5133	1fj	1			R8
A2774565	1	772		89	23NOV1999:00:00:00	10145	5133	1fj	NA			NA
A2774566	1	772		89	25NOV1999:00:00:00	10145	5133	1fj	NA			NA
A2774567	1	772		89	24NOV1999:00:00:00	10145	5133	1fj	NA			NA
A2774570	1	772		81	24NOV1999:00:00:00	10295	5133	1fj	2			R7
A2774571	1	772		81	24NOV1999:00:00:00	10501	5133	1fj	6			NA
A2774572	1	772		81	24NOV1999:00:00:00	10501	5133	1fj	7			NA
A2774573	1	772		81	25NOV1999:00:00:00	10645	5133	1fj	9			R8
A2774574	1	772		81	23NOV1999:00:00:00	10098	5133	1fj	1			R3
A2774575	1	772		81	23NOV1999:00:00:00	10526	5133	1fj	1			R3
A2774576	1	772		81	23NOV1999:00:00:00	10346	5133	1fj	2			R2
A2774578	1	772		81	24NOV1999:00:00:00	10181	5133	1fj	1			R3
A2774583	1	772		81	25NOV1999:00:00:00	10548	5133	1fj	1			R2
A2774584	1	772		81	25NOV1999:00:00:00	10548	5133	1fj	2			R2
A2774585	1	772		81	24NOV1999:00:00:00	10009	5133	1fj	1			R3
A2774589	1	772		81	23NOV1999:00:00:00	10121	5133	1fj	5			R8
A2774590	1	772		81	24NOV1999:00:00:00	10309	5133	1fj	1			R7
A2774457	1	772		81	19NOV1999:00:00:00	10375	5133	1fj	1			R7
A2774322	1	772		81	19NOV1999:00:00:00	10595	5133	1fj	5			NA
A2774323	1	772		81	22NOV1999:00:00:00	10595	5133	1fj	5			NA
A2774324	1	772		81	19NOV1999:00:00:00	10595	5133	1fj	6			NA
A2774325	1	772		81	19NOV1999:00:00:00	10595	5133	1fj	7			NA
A2774326	1	772		81	19NOV1999:00:00:00	10204	5133	1fj	2			NA
A2774327	1	772		81	19NOV1999:00:00:00	10204	5133	1fj	3			NA
A2774328	1	772		81	22NOV1999:00:00:00	10346	5133	1fj	1			R2
A2774330	1	772		81	22NOV1999:00:00:00	10526	5133	1fj	1			R3
A2774334	1	772		81	22NOV1999:00:00:00	10368	5133	1fj	1			R1
A2774335	1	772		81	22NOV1999:00:00:00	10554	5133	1fj	1			R1
A2774336	1	772		81	19NOV1999:00:00:00	10554	5133	1fj	2			R1
A2774338	1	772		81	18NOV1999:00:00:00	10251	5133	1fj	7			R2
A2774339	1	772		81	18NOV1999:00:00:00	10251	5133	1fj	8			R2
A2774340	1	772		81	22NOV1999:00:00:00	10251	5133	1fj	8			R2
A2774341	1	772		81	18NOV1999:00:00:00	10251	5133	1fj	9			R2
A2774342	1	772		81	19NOV1999:00:00:00	10218	5133	1fj	1			R6
A2774344	1	772		81	19NOV1999:00:00:00	10241	5133	1fj	3			NA
A2774347	1	772		81	19NOV1999:00:00:00	10159	5133	1fj	3			NA
A2774349	1	772		81	22NOV1999:00:00:00	10121	5133	1fj	1			R8
A2774350	1	772		81	22NOV1999:00:00:00	10121	5133	1fj	2			R8
A2774351	1	772		81	22NOV1999:00:00:00	10121	5133	1fj	4			R8
A2774352	1	772		81	22NOV1999:00:00:00	10121	5133	1fj	5			R8
A2774353	1	772		81	19NOV1999:00:00:00	10121	5133	1fj	6			R8
A2774354	1	772		81	19NOV1999:00:00:00	10121	5133	1fj	7			R8
A2774356	1	772		81	19NOV1999:00:00:00	10615	5133	1fj	2			NA
A2774321	1	772		81	22NOV1999:00:00:00	10147	5133	1fj	1			R3
A2774209	1	772		81	15NOV1999:00:00:00	10630	5133	1fj	1			R6
A2774210	1	772		81	16NOV1999:00:00:00	10630	5133	1fj	1			R6
A2774211	1	772		81	16NOV1999:00:00:00	10630	5133	1fj	2			R6
A2774212	1	772		81	16NOV1999:00:00:00	10630	5133	1fj	3			R6
A2774213	1	772		81	16NOV1999:00:00:00	10434	5133	1fj	1			R3
A2774214	1	772		81	16NOV1999:00:00:00	10434	5133	1fj	2			R3
A2774215	1	772		81	18NOV1999:00:00:00	10434	5133	1fj	3			R3
A2774216	1	772		81	17NOV1999:00:00:00	10434	5133	1fj	4			R3
A2774217	1	772		81	16NOV1999:00:00:00	10434	5133	1fj	5			R3
A2774218	1	772		81	18NOV1999:00:00:00	10201	5133	1fj	1			NA
A2774219	1	772		81	16NOV1999:00:00:00	10581	5133	1fj	2			R3
A2774220	1	772		81	15NOV1999:00:00:00	10236	5133	1fj	1			NA
A2774221	1	772		81	17NOV1999:00:00:00	10236	5133	1fj	1			NA
A2774308	1	772		81	19NOV1999:00:00:00	10180	5133	1fj	2			NA
A2774309	1	772		81	19NOV1999:00:00:00	10180	5133	1fj	3			NA
A2774310	1	772		81	19NOV1999:00:00:00	10180	5133	1fj	4			NA
A2774311	1	772		81	19NOV1999:00:00:00	10180	5133	1fj	5			NA
A2774312	1	772		81	19NOV1999:00:00:00	10099	5133	1fj	1			R5
A2774313	1	772		81	22NOV1999:00:00:00	10471	5133	1fj	5			R5
A2774315	1	772		81	18NOV1999:00:00:00	10228	5133	1fj	2			R7
A2774316	1	772		81	18NOV1999:00:00:00	10456	5133	1fj	1			R5
A2774317	1	772		81	18NOV1999:00:00:00	10456	5133	1fj	2			R5
A2774318	1	772		81	22NOV1999:00:00:00	10586	5133	1fj	2			R3
A2774319	1	772		81	22NOV1999:00:00:00	10586	5133	1fj	1			R3
A2774320	1	772		81	19NOV1999:00:00:00	10236	5133	1fj	1			NA
A2774208	1	772		81	17NOV1999:00:00:00	10574	5133	1fj	1			R6
A2624103	1	766		81	29DEC1997:00:00:00	10119	5437	res	3			R2
A2624104	1	766		81	30DEC1997:00:00:00	10146	5437	res	3			R3
A2624105	1	766		81	29DEC1997:00:00:00	10437	5437	res	3			R3
A2624108	1	766		81	29DEC1997:00:00:00	10243	5437	res	1			R3
A2624109	1	766		81	30DEC1997:00:00:00	10243	5437	res	3			R3
A2774170	1	772		81	17NOV1999:00:00:00	10438	5133	1fj	3			R3
A2774172	1	772		81	18NOV1999:00:00:00	10031	5133	1fj	5			R3
A2774173	1	772		81	18NOV1999:00:00:00	10031	5133	1fj	6			R3
A2774174	1	772		81	17NOV1999:00:00:00	10175	5133	1fj	1			R2
A2774175	1	772		81	18NOV1999:00:00:00	10175	5133	1fj	2			R2
A2774176	1	772		81	18NOV1999:00:00:00	10253	5133	1fj	1			R2
A2774177	1	772		81	16NOV1999:00:00:00	10646	5133	1fj	1			R8
A2774178	1	772		81	16NOV1999:00:00:00	10375	5133	1fj	NA			R7
A2774179	1	772		81	16NOV1999:00:00:00	10375	5133	1fj	NA			R7
A2774180	1	772		81	18NOV1999:00:00:00	10137	5133	1fj	1			R5
A2774182	1	772		81	16NOV1999:00:00:00	10367	5133	1fj	1			R1
A2774184	1	772		81	18NOV1999:00:00:00	10162	5133	1fj	1			NA
A2774199	1	772		81	18NOV1999:00:00:00	10175	5133	1fj	4			R2
A2774200	1	772		81	18NOV1999:00:00:00	10187	5133	1fj	1			R8
A2774201	1	772		81	18NOV1999:00:00:00	10187	5133	1fj	2			R8
A2774203	1	772		81	18NOV1999:00:00:00	10615	5133	1fj	2			NA
A2774204	1	772		81	16NOV1999:00:00:00	10178	5133	1fj	2			NA
A2774205	1	772		81	17NOV1999:00:00:00	10178	5133	1fj	2			NA
A2774206	1	772		81	16NOV1999:00:00:00	10178	5133	1fj	3			NA
A2774207	1	772		81	18NOV1999:00:00:00	10241	5133	1fj	4			NA
A2774169	1	772		81	17NOV1999:00:00:00	10438	5133	1fj	2			R3
A2574853	5	25		81	22DEC1997:00:00:00	1	5335	1fj	2			NA
A2574853	6	25		81	22DEC1997:00:00:00	1	5335	1fj	3			NA
A2574853	7	25		81	22DEC1997:00:00:00	1	5335	1fj	1			NA
A2574853	8	25		81	22DEC1997:00:00:00	1	5335	1fj	2			NA
A2574853	9	25		81	22DEC1997:00:00:00	1	5335	1fj	3			NA
A2574853	10	769		81	22DEC1997:00:00:00	1	5335	1fj	1			NA
A2574853	11	769		81	22DEC1997:00:00:00	1	5335	1fj	11			NA
A2574855	1	25		81	22DEC1997:00:00:00	1	5335	1fj	1			NA
A2574855	2	25		81	22DEC1997:00:00:00	1	5335	1fj	2			NA
A2574855	3	25		81	22DEC1997:00:00:00	1	5335	1fj	3			NA
A2574855	4	25		81	22DEC1997:00:00:00	1	5335	1fj	1			NA
A2574855	5	25		81	22DEC1997:00:00:00	1	5335	1fj	2			NA
A2574855	6	25		81	22DEC1997:00:00:00	1	5335	1fj	3			NA
A2574855	7	25		81	22DEC1997:00:00:00	1	5335	1fj	1			NA
A2574855	8	25		81	22DEC1997:00:00:00	1	5335	1fj	2			NA
A2574855	9	25		81	22DEC1997:00:00:00	1	5335	1fj	3			NA
A2574855	10	769		81	22DEC1997:00:00:00	1	5335	1fj	4			NA
A2574855	11	769		81	22DEC1997:00:00:00	1	5335	1fj	4			NA
A2574922	1	25		81	29DEC1997:00:00:00	1	5335	1fj	4			NA
A2574922	2	25		81	29DEC1997:00:00:00	1	5335	1fj	4			NA
A2574922	3	25		81	29DEC1997:00:00:00	1	5335	1fj	4			NA
A2574922	4	25		81	29DEC1997:00:00:00	1	5335	1fj	4			NA
A2574922	5	25		81	29DEC1997:00:00:00	1	5335	1fj	4			NA
A2574922	6	25		81	29DEC1997:00:00:00	1	5335	1fj	4			NA
A2574922	7	25		81	29DEC1997:00:00:00	1	5335	1fj	4			NA
A2574922	8	25		81	29DEC1997:00:00:00	1	5335	1fj	4			NA
A2574922	9	25		81	29DEC1997:00:00:00	1	5335	1fj	4			NA
A2574922	10	25		81	29DEC1997:00:00:00	1	5335	1fj	4			NA
A2574923	1	90		81	29DEC1997:00:00:00	1	5436	1fj	NA			NA
A2574923	2	90		81	29DEC1997:00:00:00	1	5436	1fj	NA			NA
A2624101	1	766		81	30DEC1997:00:00:00	10174	5437	res	2			R5
A2624102	1	766		81	29DEC1997:00:00:00	10255	5437	res	1			R5
A2574581	2	25		81	15DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574581	3	25		81	15DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574581	4	25		81	15DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574581	5	25		81	15DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574581	6	25		81	15DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574581	7	25		81	15DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574581	8	25		81	15DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574581	9	25		81	15DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574581	10	767		81	15DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574581	11	767		81	15DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574772	1	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574772	2	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574772	3	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574772	4	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574772	5	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574772	6	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574772	7	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574772	8	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574772	9	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574772	10	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574774	1	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574774	2	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574774	3	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574774	4	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574774	5	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574774	6	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574774	7	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574774	8	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574774	9	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574774	10	25		81	18DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574853	1	25		81	22DEC1997:00:00:00	1	5335	1fj	1			NA
A2574853	2	25		81	22DEC1997:00:00:00	1	5335	1fj	2			NA
A2574853	3	25		81	22DEC1997:00:00:00	1	5335	1fj	3			NA
A2574853	4	25		81	22DEC1997:00:00:00	1	5335	1fj	1			NA
A2574184	12	90		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2574246	1	25		81	02DEC1997:00:00:00	10116	5436	1fj	NA			NA
A2574246	2	25		81	02DEC1997:00:00:00	10116	5436	1fj	NA			NA
A2574246	3	25		81	02DEC1997:00:00:00	10116	5436	1fj	NA			NA
A2574246	4	25		81	02DEC1997:00:00:00	10116	5436	1fj	NA			NA
A2574246	5	25		81	02DEC1997:00:00:00	10116	5436	1fj	NA			NA
A2574246	6	25		81	02DEC1997:00:00:00	10116	5436	1fj	NA			NA
A2574246	7	25		81	02DEC1997:00:00:00	10116	5436	1fj	NA			NA
A2574246	8	25		81	02DEC1997:00:00:00	10116	5436	1fj	NA			NA
A2574246	9	25		81	02DEC1997:00:00:00	10116	5436	1fj	NA			NA
A2574246	10	25		81	02DEC1997:00:00:00	10116	5436	1fj	NA			NA
A2574247	1	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574247	2	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574247	3	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574247	4	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574247	5	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574247	6	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574247	7	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574247	8	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574247	9	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574247	10	767		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574247	11	767		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574377	1	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574377	2	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574377	3	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574377	4	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574377	5	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574377	6	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574377	7	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574377	8	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574377	9	25		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574377	10	767		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574377	11	767		81	05DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574581	1	25		81	15DEC1997:00:00:00	1	5335	1fj	NA			NA
A2574054	20	766		81	25NOV1997:00:00:00	1	5531	1fj	4			NA
A2574174	1	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574174	2	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574174	3	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574174	4	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574174	5	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574174	6	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574174	7	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574174	8	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574174	9	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574174	10	767		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574174	11	767		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574175	1	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574175	2	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574175	3	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574175	4	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574175	5	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574175	6	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574175	7	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574175	8	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574175	9	25		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574175	10	767		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574175	11	767		81	28NOV1997:00:00:00	1	5335	1fj	NA			NA
A2574184	1	25		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2574184	2	25		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2574184	3	25		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2574184	4	25		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2574184	5	25		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2574184	6	25		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2574184	7	25		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2574184	8	25		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2574184	9	25		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2574184	10	25		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2574184	11	90		81	01DEC1997:00:00:00	10180	5436	1fj	NA			NA
A2573749	26	25		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	28	25		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	29	25	camp	81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	30	25	camp	81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573881	1	25		90	19NOV1997:00:00:00	10506	5335	1fj	NA			R1
A2573881	2	66		90	19NOV1997:00:00:00	10506	5335	1fj	NA			R1
A2573881	3	66		90	19NOV1997:00:00:00	10506	5335	1fj	NA			R1
A2573881	4	25		90	19NOV1997:00:00:00	10506	5335	1fj	NA			R1
A2573881	5	66		90	19NOV1997:00:00:00	10506	5335	1fj	NA			R1
A2573881	6	66		90	19NOV1997:00:00:00	10506	5335	1fj	NA			R1
A2573881	7	25		90	19NOV1997:00:00:00	10506	5335	1fj	NA			R1
A2573881	8	66		90	19NOV1997:00:00:00	10506	5335	1fj	NA			R1
A2573881	9	66		90	19NOV1997:00:00:00	10506	5335	1fj	NA			R1
A2574054	1	766		81	25NOV1997:00:00:00	1	5531	1fj	1			NA
A2574054	2	766		81	25NOV1997:00:00:00	1	5531	1fj	1			NA
A2574054	3	766		81	25NOV1997:00:00:00	1	5531	1fj	1			NA
A2574054	4	766		81	25NOV1997:00:00:00	1	5531	1fj	1			NA
A2574054	5	766		81	25NOV1997:00:00:00	1	5531	1fj	1			NA
A2574054	6	766		81	25NOV1997:00:00:00	1	5531	1fj	2			NA
A2574054	7	766		81	25NOV1997:00:00:00	1	5531	1fj	2			NA
A2574054	8	766		81	25NOV1997:00:00:00	1	5531	1fj	2			NA
A2574054	9	766		81	25NOV1997:00:00:00	1	5531	1fj	2			NA
A2574054	10	766		81	25NOV1997:00:00:00	1	5531	1fj	2			NA
A2574054	11	766		81	25NOV1997:00:00:00	1	5531	1fj	3			NA
A2574054	12	766		81	25NOV1997:00:00:00	1	5531	1fj	3			NA
A2574054	13	766		81	25NOV1997:00:00:00	1	5531	1fj	3			NA
A2574054	14	766		81	25NOV1997:00:00:00	1	5531	1fj	3			NA
A2574054	15	766		81	25NOV1997:00:00:00	1	5531	1fj	3			NA
A2574054	16	766		81	25NOV1997:00:00:00	1	5531	1fj	4			NA
A2574054	17	766		81	25NOV1997:00:00:00	1	5531	1fj	4			NA
A2574054	18	766		81	25NOV1997:00:00:00	1	5531	1fj	4			NA
A2574054	19	766		81	25NOV1997:00:00:00	1	5531	1fj	4			NA
A2573736	12	25		81	14NOV1997:00:00:00	10208	5436	1fj	NA			NA
A2573736	13	25		81	14NOV1997:00:00:00	10208	5436	1fj	NA			NA
A2573736	14	25		81	14NOV1997:00:00:00	10208	5436	1fj	NA			NA
A2573736	15	25		81	14NOV1997:00:00:00	10208	5436	1fj	NA			NA
A2573736	16	25		81	14NOV1997:00:00:00	10208	5436	1fj	NA			NA
A2573736	17	25		81	14NOV1997:00:00:00	10208	5436	1fj	NA			NA
A2573736	18	25		81	14NOV1997:00:00:00	10208	5436	1fj	NA			NA
A2573736	19	25		81	14NOV1997:00:00:00	10208	5436	1fj	NA			NA
A2573736	20	25		81	14NOV1997:00:00:00	10208	5436	1fj	NA			NA
A2573749	1	90		81	17NOV1997:00:00:00	1	5436	1fj	1			NA
A2573749	3	90		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	4	90		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	5	90		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	6	90		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	7	90		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	8	90		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	9	90		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	10	90		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	11	90		81	17NOV1997:00:00:00	1	5436	1fj	15			NA
A2573749	12	90		81	17NOV1997:00:00:00	1	5436	1fj	15			NA
A2573749	13	90		81	17NOV1997:00:00:00	1	5436	1fj	15			NA
A2573749	14	90		81	17NOV1997:00:00:00	1	5436	1fj	15			NA
A2573749	15	90		81	17NOV1997:00:00:00	1	5436	1fj	15			NA
A2573749	16	90		81	17NOV1997:00:00:00	1	5436	1fj	15			NA
A2573749	17	90		81	17NOV1997:00:00:00	1	5436	1fj	15			NA
A2573749	18	90		81	17NOV1997:00:00:00	1	5436	1fj	15			NA
A2573749	19	90		81	17NOV1997:00:00:00	1	5436	1fj	15			NA
A2573749	20	90		81	17NOV1997:00:00:00	1	5436	1fj	15			NA
A2573749	21	25		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	22	25		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	23	25		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	24	25		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573749	25	25		81	17NOV1997:00:00:00	1	5436	1fj	NA			NA
A2573675	46	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573675	47	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573675	48	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573675	49	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573675	50	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573675	51	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573675	52	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	1	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	2	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	3	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	4	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	5	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	6	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	7	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	8	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	9	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	10	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	11	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	12	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	13	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	14	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	15	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573680	16	25		81	12NOV1997:00:00:00	1	5335	1fj	NA			NA
A2573736	1	90		81	14NOV1997:00:00:00	10208	5436	1fj	NA			NA
