Materialeart,Chrnr,Epinr,Provedato,Modtag.Dato,Jnr,Provenr,Tolkning,region
Kloaksvaber,10089,1,12/10/07,12/12/07,C7184,1,NEGATIV,NA
Kloaksvaber,10089,9,12/10/07,12/12/07,C7184,8,NEGATIV,NA
Kloaksvaber,10089,2,12/10/07,12/12/07,C7184,2,NEGATIV,NA
Kloaksvaber,10557,2,12/10/07,12/11/07,C7149,1,NEGATIV,R2
Kloaksvaber,10279,2,12/10/07,12/11/07,C7148,1,NEGATIV,R6
Kloaksvaber,10089,7,12/10/07,12/12/07,C7184,6,NEGATIV,NA
Kloaksvaber,10089,8,12/10/07,12/12/07,C7184,7,NEGATIV,NA
Kloaksvaber,10089,6,12/10/07,12/12/07,C7184,5,NEGATIV,NA
Svaberprøve,10612,4,12/10/07,,C7486,0,NEGATIV,R5
Kloaksvaber,10358,1,12/10/07,12/12/07,C7169,1,NEGATIV,NA
Svaberprøve,10419,1,12/10/07,,C7428,0,NEGATIV,R1
Kloaksvaber,10629,2,12/10/07,12/11/07,C7153,1,NEGATIV,R6
Kloaksvaber,10227,2,12/10/07,12/21/07,C7254,2,NEGATIV,R1
Kloaksvaber,10557,2,12/10/07,12/11/07,C7158,2,NEGATIV,R2
Kloaksvaber,10250,1,12/10/07,12/11/07,C7157,1,NEGATIV,R2
Kloaksvaber,10198,3,12/10/07,12/11/07,C7147,1,POSITIV,R1
Svaberprøve,10450,1,12/10/07,,C7446,0,NEGATIV,R5
Kloaksvaber,10089,4,12/10/07,12/12/07,C7184,4,NEGATIV,NA
Kloaksvaber,10250,3,12/10/07,12/11/07,C7157,2,NEGATIV,R2
Svaberprøve,10612,5,12/10/07,,C7487,0,NEGATIV,R5
Kloaksvaber,10629,3,12/10/07,12/11/07,C7153,2,NEGATIV,R6
Kloaksvaber,10089,3,12/10/07,12/12/07,C7184,3,NEGATIV,NA
Kloaksvaber,10557,3,12/10/07,12/11/07,C7158,3,NEGATIV,R2
Kloaksvaber,10557,1,12/10/07,12/11/07,C7158,1,NEGATIV,R2
Kloaksvaber,10227,3,12/10/07,12/21/07,C7254,3,NEGATIV,R1
Kloaksvaber,10227,1,12/10/07,12/21/07,C7254,1,NEGATIV,R1
Svaberprøve,10419,1,12/11/07,,C7429,0,NEGATIV,R1
Kloaksvaber,10111,3,12/11/07,12/21/07,C7255,3,NEGATIV,R5
Svaberprøve,10428,2,12/11/07,,C7435,0,NEGATIV,R8
Kloaksvaber,10005,1,12/11/07,12/14/07,C7196,1,NEGATIV,R6
Svaberprøve,10010,1,12/11/07,,C7273,0,NEGATIV,R2
Kloaksvaber,10089,14,12/11/07,12/12/07,C7174,2,NEGATIV,NA
Kloaksvaber,10358,1,12/11/07,12/12/07,C7170,1,NEGATIV,NA
Kloaksvaber,10089,1,12/11/07,12/14/07,C7206,1,NEGATIV,NA
Svaberprøve,10575,1,12/11/07,,C7471,0,NEGATIV,R6
Kloaksvaber,10111,1,12/11/07,12/21/07,C7255,1,NEGATIV,R5
Svaberprøve,10080,3,12/11/07,,C7278,0,NEGATIV,R5
Svaberprøve,10428,3,12/11/07,,C7438,0,NEGATIV,R8
Kloaksvaber,10089,11,12/11/07,12/14/07,C7206,3,NEGATIV,NA
Svaberprøve,10482,1,12/11/07,,C7454,0,NEGATIV,R5
Kloaksvaber,10089,13,12/11/07,12/12/07,C7174,1,NEGATIV,NA
Kloaksvaber,10089,10,12/11/07,12/14/07,C7206,2,NEGATIV,NA
Svaberprøve,10419,2,12/11/07,,C7430,0,NEGATIV,R1
Kloaksvaber,10191,1,12/11/07,12/12/07,C7171,1,NEGATIV,NA
Kloaksvaber,10111,3,12/11/07,12/14/07,C7202,1,NEGATIV,R5
Kloaksvaber,10089,16,12/11/07,12/12/07,C7174,4,NEGATIV,NA
Kloaksvaber,10111,2,12/11/07,12/21/07,C7255,2,NEGATIV,R5
Svaberprøve,10482,2,12/11/07,,C7455,0,NEGATIV,R5
Kloaksvaber,10089,12,12/11/07,12/14/07,C7206,4,NEGATIV,NA
Kloaksvaber,10089,15,12/11/07,12/12/07,C7174,3,NEGATIV,NA
Kloaksvaber,10279,2,12/11/07,12/12/07,C7173,1,NEGATIV,R6
Svaberprøve,10428,1,12/11/07,,C7432,0,NEGATIV,R8
Svaberprøve,10490,2,12/12/07,,C7466,0,POSITIV,NA
Kloaksvaber,10089,3,12/12/07,12/13/07,C7190,2,NEGATIV,NA
Kloaksvaber,10008,1,12/12/07,12/14/07,C7201,1,NEGATIV,R2
Kloaksvaber,10358,1,12/12/07,12/14/07,C7191,1,NEGATIV,NA
Kloaksvaber,10089,8,12/12/07,12/13/07,C7190,5,NEGATIV,NA
Svaberprøve,10152,3,12/12/07,,C7349,0,POSITIV,R2
Kloaksvaber,10250,3,12/12/07,12/14/07,C7205,2,NEGATIV,R2
Svaberprøve,10490,1,12/12/07,,C7464,0,POSITIV,NA
Svaberprøve,10081,4,12/12/07,,C7280,0,NEGATIV,R5
Kloaksvaber,10250,2,12/12/07,12/14/07,C7205,1,NEGATIV,R2
Kloaksvaber,10402,1,12/12/07,12/21/07,C7251,1,NEGATIV,R1
Kloaksvaber,10402,1,12/12/07,12/14/07,C7203,1,NEGATIV,R1
Kloaksvaber,10005,2,12/12/07,12/21/07,C7248,1,NEGATIV,R6
Kloaksvaber,10089,8,12/12/07,12/14/07,C7204,1,NEGATIV,NA
Kloaksvaber,10089,1,12/12/07,12/13/07,C7190,4,NEGATIV,NA
Kloaksvaber,10604,3,12/12/07,12/13/07,C7189,1,POSITIV,R3
Kloaksvaber,10089,2,12/12/07,12/13/07,C7190,1,NEGATIV,NA
Kloaksvaber,10089,4,12/12/07,12/13/07,C7190,3,NEGATIV,NA
Kloaksvaber,10634,1,12/12/07,12/14/07,C7198,1,NEGATIV,R2
Kloaksvaber,10089,16,12/12/07,12/13/07,C7190,6,NEGATIV,NA
Kloaksvaber,10402,2,12/12/07,12/21/07,C7251,2,POSITIV,R1
Svaberprøve,10152,1,12/13/07,,C7345,0,NEGATIV,R2
Kloaksvaber,10526,1,12/13/07,12/14/07,C7200,1,NEGATIV,R3
Kloaksvaber,10089,7,12/13/07,12/14/07,C7195,2,NEGATIV,NA
Kloaksvaber,10430,3,12/13/07,12/14/07,C7199,1,NEGATIV,R3
Kloaksvaber,10191,1,12/13/07,12/14/07,C7192,1,NEGATIV,NA
Svaberprøve,10572,1,12/13/07,,C7470,0,NEGATIV,R3
Kloaksvaber,10089,6,12/13/07,12/14/07,C7195,1,NEGATIV,NA
Kloaksvaber,10005,1,12/13/07,12/14/07,C7197,1,NEGATIV,R6
Kloaksvaber,10190,1,12/13/07,12/19/07,C7220,1,NEGATIV,R3
Kloaksvaber,10089,8,12/13/07,12/14/07,C7195,3,NEGATIV,NA
Svaberprøve,10081,5,12/13/07,,C7282,0,NEGATIV,R5
Svaberprøve,10428,3,12/13/07,,C7439,0,NEGATIV,R8
Kloaksvaber,10637,1,12/13/07,12/14/07,C7194,1,NEGATIV,R3
Kloaksvaber,10227,1,12/13/07,12/14/07,C7193,1,NEGATIV,R1
Svaberprøve,10152,2,12/13/07,,C7347,0,POSITIV,R2
Kloaksvaber,10005,1,12/14/07,12/19/07,C7225,1,NEGATIV,R6
Svaberprøve,10194,1,12/14/07,,C7360,0,NEGATIV,R5
Kloaksvaber,10637,2,12/14/07,12/18/07,C7210,2,NEGATIV,R3
Kloaksvaber,10637,1,12/14/07,12/18/07,C7210,1,NEGATIV,R3
Svaberprøve,10130,2,12/14/07,,C7329,0,NEGATIV,R5
Svaberprøve,10242,1,12/14/07,,C7383,0,NEGATIV,R7
Kloaksvaber,10191,1,12/14/07,12/19/07,C7212,1,NEGATIV,NA
Kloaksvaber,10320,1,12/14/07,12/18/07,C7209,1,NEGATIV,NA
Kloaksvaber,10526,2,12/14/07,12/19/07,C7218,1,NEGATIV,R3
Kloaksvaber,10574,1,12/14/07,12/19/07,C7221,1,NEGATIV,R6
Svaberprøve,10428,1,12/14/07,,C7433,0,NEGATIV,R8
Kloaksvaber,10637,2,12/14/07,12/19/07,C7223,1,NEGATIV,R3
Svaberprøve,10428,2,12/14/07,,C7436,0,NEGATIV,R8
Kloaksvaber,10646,1,12/14/07,12/18/07,C7208,1,NEGATIV,R8
Svaberprøve,10081,6,12/14/07,,C7284,0,NEGATIV,R5
Svaberprøve,10080,1,12/14/07,,C7277,0,POSITIV,R5
Kloaksvaber,10320,2,12/14/07,12/18/07,C7209,2,NEGATIV,NA
Kloaksvaber,10134,1,12/17/07,12/21/07,C7236,1,NEGATIV,R3
Kloaksvaber,10191,1,12/17/07,12/19/07,C7213,1,NEGATIV,NA
Kloaksvaber,10250,4,12/17/07,12/19/07,C7224,1,NEGATIV,R2
Kloaksvaber,10501,10,12/17/07,12/18/07,C7211,3,NEGATIV,NA
Kloaksvaber,10076,1,12/17/07,12/21/07,C7249,1,NEGATIV,R5
Svaberprøve,10588,4,12/17/07,,C7475,0,NEGATIV,NA
Kloaksvaber,10076,2,12/17/07,12/21/07,C7249,2,NEGATIV,R5
Kloaksvaber,10501,7,12/17/07,12/18/07,C7211,1,NEGATIV,NA
Kloaksvaber,10241,2,12/17/07,12/21/07,C7250,2,NEGATIV,NA
Svaberprøve,10239,2,12/17/07,,C7380,0,NEGATIV,R6
Kloaksvaber,10183,2,12/17/07,12/19/07,C7222,1,NEGATIV,R2
Kloaksvaber,10183,1,12/17/07,12/18/07,C7207,1,NEGATIV,R2
Svaberprøve,10239,1,12/17/07,,C7378,0,NEGATIV,R6
Kloaksvaber,10076,3,12/17/07,12/19/07,C7219,1,NEGATIV,R5
Kloaksvaber,10501,8,12/17/07,12/18/07,C7211,2,NEGATIV,NA
Svaberprøve,10216,1,12/17/07,,C7370,0,NEGATIV,R5
Kloaksvaber,10241,1,12/17/07,12/21/07,C7250,1,NEGATIV,NA
Kloaksvaber,10501,11,12/17/07,12/18/07,C7211,4,NEGATIV,NA
Svaberprøve,10203,3,12/18/07,,C7367,0,NEGATIV,R3
Kloaksvaber,10446,1,12/18/07,12/21/07,C7232,1,NEGATIV,R3
Svaberprøve,10336,1,12/18/07,,C7400,0,NEGATIV,R4
Kloaksvaber,10446,2,12/18/07,12/21/07,C7230,1,NEGATIV,R3
Kloaksvaber,10175,3,12/18/07,12/21/07,C7238,1,NEGATIV,R2
Svaberprøve,10132,1,12/18/07,,C7334,0,NEGATIV,R1
Kloaksvaber,10501,6,12/18/07,12/19/07,C7217,1,NEGATIV,NA
Kloaksvaber,10175,2,12/18/07,12/21/07,C7252,2,NEGATIV,R2
Kloaksvaber,10501,8,12/18/07,12/19/07,C7217,2,NEGATIV,NA
Kloaksvaber,10178,2,12/18/07,12/19/07,C7214,1,NEGATIV,NA
Kloaksvaber,10446,2,12/18/07,12/19/07,C7216,2,NEGATIV,R3
Kloaksvaber,10446,1,12/18/07,12/19/07,C7216,1,NEGATIV,R3
Kloaksvaber,10501,6,12/18/07,12/21/07,C7235,1,NEGATIV,NA
Kloaksvaber,10129,1,12/18/07,12/19/07,C7215,1,NEGATIV,R7
Kloaksvaber,10367,2,12/18/07,12/21/07,C7239,2,NEGATIV,R1
Svaberprøve,10144,1,12/18/07,,C7337,0,NEGATIV,R2
Kloaksvaber,10175,4,12/18/07,12/21/07,C7238,2,NEGATIV,R2
Kloaksvaber,10367,1,12/18/07,12/21/07,C7239,1,NEGATIV,R1
Kloaksvaber,10175,1,12/18/07,12/21/07,C7252,1,NEGATIV,R2
Kloaksvaber,10137,1,12/18/07,12/21/07,C7246,1,NEGATIV,R5
Kloaksvaber,10501,9,12/18/07,12/19/07,C7217,3,NEGATIV,NA
Kloaksvaber,10250,6,12/19/07,12/21/07,C7240,2,NEGATIV,R2
Kloaksvaber,10200,2,12/19/07,12/21/07,C7241,1,NEGATIV,R2
Svaberprøve,10485,3,12/19/07,,C7461,0,NEGATIV,R5
Svaberprøve,10203,2,12/19/07,,C7364,0,NEGATIV,R3
Kloaksvaber,10250,5,12/19/07,12/21/07,C7240,1,NEGATIV,R2
Kloaksvaber,10191,1,12/19/07,12/22/07,C7257,1,NEGATIV,NA
Kloaksvaber,10411,1,12/19/07,12/20/07,C7227,1,NEGATIV,R1
Svaberprøve,10094,2,12/19/07,,C7289,0,NEGATIV,R7
Kloaksvaber,10129,2,12/19/07,12/21/07,C7233,1,NEGATIV,R7
Kloaksvaber,10200,3,12/19/07,12/21/07,C7241,2,NEGATIV,R2
Kloaksvaber,10100,1,12/19/07,12/21/07,C7253,1,NEGATIV,R1
Svaberprøve,10485,2,12/19/07,,C7459,0,NEGATIV,R5
Svaberprøve,10132,2,12/19/07,,C7335,0,NEGATIV,R1
Kloaksvaber,10135,1,12/19/07,12/19/07,C7226,1,NEGATIV,R6
Svaberprøve,10094,3,12/19/07,,C7291,0,NEGATIV,R7
Kloaksvaber,10337,1,12/19/07,12/21/07,C7234,1,NEGATIV,R3
Svaberprøve,10203,1,12/19/07,,C7362,0,NEGATIV,R3
Kloaksvaber,10129,3,12/19/07,12/20/07,C7229,2,NEGATIV,R7
Svaberprøve,10094,4,12/19/07,,C7292,0,NEGATIV,R7
Kloaksvaber,10129,2,12/19/07,12/20/07,C7229,1,NEGATIV,R7
Svaberprøve,10485,1,12/19/07,,C7457,0,NEGATIV,R5
Svaberprøve,10203,2,12/19/07,,C7365,0,NEGATIV,R3
Kloaksvaber,10501,6,12/19/07,12/20/07,C7228,1,NEGATIV,NA
Kloaksvaber,10100,2,12/19/07,12/21/07,C7253,2,NEGATIV,R1
Kloaksvaber,10362,2,12/20/07,12/28/07,C7262,1,POSITIV,R2
Kloaksvaber,10178,2,12/20/07,12/22/07,C7256,1,POSITIV,NA
Kloaksvaber,10372,1,12/20/07,01/08/08,C8825,1,NEGATIV,R5
Kloaksvaber,10362,1,12/20/07,12/21/07,C7231,1,NEGATIV,R2
Svaberprøve,10485,3,12/20/07,,C7462,0,NEGATIV,R5
Kloaksvaber,10175,3,12/20/07,12/21/07,C7247,1,NEGATIV,R2
Kloaksvaber,10372,2,12/20/07,01/08/08,C8825,2,NEGATIV,R5
Svaberprøve,10103,2,12/20/07,,C7299,0,NEGATIV,NA
Kloaksvaber,10156,1,12/20/07,12/21/07,C7245,1,NEGATIV,NA
Kloaksvaber,10156,3,12/20/07,12/21/07,C7245,3,NEGATIV,NA
Svaberprøve,10404,3,12/20/07,,C7423,0,NEGATIV,R1
Kloaksvaber,10175,4,12/20/07,01/08/08,C8824,1,NEGATIV,R2
Kloaksvaber,10175,4,12/20/07,12/21/07,C7237,1,NEGATIV,R2
Kloaksvaber,10372,2,12/20/07,12/21/07,C7243,1,NEGATIV,R5
Kloaksvaber,10156,2,12/20/07,12/21/07,C7245,2,NEGATIV,NA
Kloaksvaber,10325,1,12/20/07,12/21/07,C7244,1,POSITIV,R8
Kloaksvaber,10200,2,12/20/07,12/21/07,C7242,2,NEGATIV,R2
Svaberprøve,10103,1,12/20/07,,C7297,0,NEGATIV,NA
Kloaksvaber,10200,1,12/20/07,12/21/07,C7242,1,NEGATIV,R2
Svaberprøve,10349,1,12/21/07,,C7408,0,NEGATIV,R2
Kloaksvaber,10178,2,12/21/07,12/28/07,C7259,1,POSITIV,NA
Kloaksvaber,10343,4,12/21/07,12/28/07,C7267,1,NEGATIV,R6
Svaberprøve,10404,1,12/21/07,,C7419,0,NEGATIV,R1
Kloaksvaber,10325,1,12/21/07,01/03/08,C9047,1,POSITIV,R8
Kloaksvaber,10325,2,12/21/07,01/03/08,C9047,2,POSITIV,R8
Svaberprøve,10349,2,12/21/07,,C7410,0,NEGATIV,R2
Svaberprøve,10404,2,12/21/07,,C7421,0,NEGATIV,R1
Kloaksvaber,10365,5,12/21/07,12/28/07,C7269,1,NEGATIV,R6
Kloaksvaber,10175,4,12/21/07,12/28/07,C7261,1,POSITIV,R2
Kloaksvaber,10343,4,12/21/07,01/03/08,C9035,1,NEGATIV,R6
Kloaksvaber,10241,4,12/21/07,01/03/08,C9045,2,NEGATIV,NA
Kloaksvaber,10449,1,12/21/07,12/28/07,C7263,1,NEGATIV,R5
Kloaksvaber,10241,3,12/21/07,01/03/08,C9045,1,NEGATIV,NA
Kloaksvaber,10196,4,12/27/07,12/28/07,C7268,2,NEGATIV,R3
Kloaksvaber,10178,3,12/27/07,12/28/07,C7260,1,POSITIV,NA
Kloaksvaber,10432,1,12/27/07,12/28/07,C7266,1,NEGATIV,R2
Kloaksvaber,10584,2,12/27/07,01/03/08,C9044,2,NEGATIV,R7
Kloaksvaber,10584,2,12/27/07,12/28/07,C7264,1,NEGATIV,R7
Kloaksvaber,10529,1,12/27/07,12/28/07,C7265,1,NEGATIV,R7
Kloaksvaber,10327,2,12/27/07,01/03/08,C9046,2,NEGATIV,R8
Kloaksvaber,10584,1,12/27/07,01/03/08,C9044,1,NEGATIV,R7
Kloaksvaber,10196,3,12/27/07,12/28/07,C7268,1,NEGATIV,R3
Kloaksvaber,10327,1,12/27/07,01/03/08,C9046,1,NEGATIV,R8
Kloaksvaber,10438,3,12/28/07,01/03/08,C9026,1,NEGATIV,R3
Svaberprøve,10116,4,12/28/07,,C7312,0,NEGATIV,NA
Svaberprøve,10359,1,12/28/07,,C7412,0,NEGATIV,R2
Svaberprøve,10174,3,12/28/07,,C7353,0,NEGATIV,R5
Kloaksvaber,10178,3,12/28/07,01/05/08,C8717,1,POSITIV,NA
Svaberprøve,10116,6,12/28/07,,C7316,0,NEGATIV,NA
Svaberprøve,10116,3,12/28/07,,C7310,0,NEGATIV,NA
Kloaksvaber,10666,2,12/28/07,01/03/08,C9043,2,NEGATIV,R7
Kloaksvaber,10327,1,12/28/07,01/03/08,C9029,1,NEGATIV,R8
Svaberprøve,10174,4,12/28/07,,C7355,0,NEGATIV,R5
Kloaksvaber,10666,1,12/28/07,01/03/08,C9043,1,NEGATIV,R7
Svaberprøve,10116,1,12/28/07,,C7305,0,NEGATIV,NA
Svaberprøve,10642,1,12/28/07,,C7499,0,NEGATIV,R8
Svaberprøve,10642,2,12/28/07,,C7501,0,NEGATIV,R8
Svaberprøve,10116,2,12/28/07,,C7308,0,NEGATIV,NA
Kloaksvaber,10438,2,12/28/07,01/04/08,C8667,2,NEGATIV,R3
Kloaksvaber,10438,3,12/28/07,01/04/08,C8667,3,NEGATIV,R3
Kloaksvaber,10098,1,12/28/07,01/04/08,C8635,1,NEGATIV,R3
Svaberprøve,10116,5,12/28/07,,C7314,0,NEGATIV,NA
Kloaksvaber,10438,1,12/28/07,01/04/08,C8667,1,NEGATIV,R3
Kloaksvaber,10632,1,01/02/08,01/04/08,C8663,1,NEGATIV,R6
Kloaksvaber,10520,1,01/02/08,01/03/08,C9048,1,NEGATIV,R4
Kloaksvaber,10529,2,01/02/08,01/04/08,C8665,1,NEGATIV,R7
Kloaksvaber,10520,3,01/02/08,01/03/08,C9048,3,NEGATIV,R4
Kloaksvaber,10377,1,01/02/08,01/08/08,C8821,1,NEGATIV,R5
Kloaksvaber,10307,1,01/02/08,01/04/08,C8641,1,NEGATIV,R3
Kloaksvaber,10383,2,01/02/08,01/08/08,C8826,1,NEGATIV,R1
Kloaksvaber,10178,3,01/02/08,01/05/08,C8716,1,POSITIV,NA
Kloaksvaber,10098,1,01/02/08,01/04/08,C8636,1,NEGATIV,R3
Kloaksvaber,10520,2,01/02/08,01/03/08,C9048,2,NEGATIV,R4
Kloaksvaber,10377,1,01/02/08,01/04/08,C8664,1,NEGATIV,R5
Kloaksvaber,10383,3,01/02/08,01/08/08,C8826,2,NEGATIV,R1
Kloaksvaber,10307,1,01/03/08,01/08/08,C8822,1,NEGATIV,R3
Kloaksvaber,10165,1,01/03/08,01/08/08,C8827,1,NEGATIV,R5
Kloaksvaber,10165,1,01/03/08,01/04/08,C8666,1,NEGATIV,R5
Kloaksvaber,10520,3,01/03/08,01/04/08,C8632,1,NEGATIV,R4
Kloaksvaber,10248,2,01/03/08,01/04/08,C8633,2,NEGATIV,R8
Kloaksvaber,10307,1,01/03/08,01/08/08,C8804,1,NEGATIV,R3
Kloaksvaber,10165,3,01/03/08,01/08/08,C8827,2,NEGATIV,R5
Kloaksvaber,10207,1,01/03/08,01/04/08,C8634,1,NEGATIV,R5
Kloaksvaber,10615,1,01/03/08,01/05/08,C8715,1,POSITIV,NA
Kloaksvaber,10307,2,01/03/08,01/04/08,C8652,1,NEGATIV,R3
Kloaksvaber,10248,1,01/03/08,01/04/08,C8633,1,NEGATIV,R8
Kloaksvaber,10165,2,01/03/08,01/04/08,C8666,2,NEGATIV,R5
Kloaksvaber,10520,4,01/03/08,01/04/08,C8632,2,NEGATIV,R4
Kloaksvaber,10615,1,01/04/08,01/09/08,C8922,1,POSITIV,NA
Kloaksvaber,10649,1,01/04/08,01/08/08,C8837,1,NEGATIV,R8
Kloaksvaber,10248,5,01/04/08,01/08/08,C8850,3,NEGATIV,R8
Kloaksvaber,10381,1,01/04/08,01/08/08,C8808,1,NEGATIV,R1
Kloaksvaber,10248,6,01/04/08,01/08/08,C8850,4,NEGATIV,R8
Kloaksvaber,10248,3,01/04/08,01/08/08,C8850,1,NEGATIV,R8
Kloaksvaber,10430,4,01/04/08,01/08/08,C8803,1,NEGATIV,R3
Kloaksvaber,10248,4,01/04/08,01/08/08,C8850,2,NEGATIV,R8
Kloaksvaber,10403,1,01/04/08,01/08/08,C8805,1,NEGATIV,R1
Kloaksvaber,10420,1,01/07/08,01/08/08,C8823,1,NEGATIV,R5
Kloaksvaber,10615,1,01/07/08,01/09/08,C8939,1,POSITIV,NA
Kloaksvaber,10306,1,01/07/08,01/08/08,C8810,1,POSITIV,R3
Kloaksvaber,10441,1,01/07/08,01/08/08,C8820,1,NEGATIV,R3
Kloaksvaber,10441,2,01/07/08,01/08/08,C8820,2,NEGATIV,R3
Kloaksvaber,10529,3,01/07/08,01/08/08,C8806,1,NEGATIV,R7
Kloaksvaber,10306,6,01/07/08,01/08/08,C8855,4,NEGATIV,R3
Kloaksvaber,10306,4,01/07/08,01/08/08,C8855,2,NEGATIV,R3
Kloaksvaber,10306,2,01/07/08,01/08/08,C8810,2,NEGATIV,R3
Kloaksvaber,10181,1,01/07/08,01/08/08,C8807,1,NEGATIV,R3
Kloaksvaber,10306,7,01/07/08,01/08/08,C8855,5,NEGATIV,R3
Kloaksvaber,10306,5,01/07/08,01/08/08,C8855,3,NEGATIV,R3
Kloaksvaber,10306,3,01/07/08,01/08/08,C8855,1,NEGATIV,R3
Kloaksvaber,10295,2,01/07/08,01/08/08,C8839,1,NEGATIV,R7
Kloaksvaber,10532,1,01/08/08,01/09/08,C8941,1,NEGATIV,R4
Kloaksvaber,10532,2,01/08/08,01/11/08,C9040,2,NEGATIV,R4
Kloaksvaber,10236,1,01/08/08,01/11/08,C9038,1,NEGATIV,NA
Kloaksvaber,10387,2,01/08/08,01/15/08,C9065,2,POSITIV,R1
Kloaksvaber,10140,1,01/08/08,01/09/08,C8943,1,NEGATIV,R4
Kloaksvaber,10209,6,01/08/08,01/15/08,C9067,2,NEGATIV,R1
Kloaksvaber,10532,1,01/08/08,01/11/08,C9040,1,NEGATIV,R4
Kloaksvaber,10659,4,01/08/08,01/11/08,C9036,1,NEGATIV,R3
Kloaksvaber,10140,2,01/08/08,01/09/08,C8943,2,NEGATIV,R4
Kloaksvaber,10140,3,01/08/08,01/09/08,C8943,3,NEGATIV,R4
Kloaksvaber,10387,1,01/08/08,01/15/08,C9065,1,NEGATIV,R1
Kloaksvaber,10491,1,01/08/08,01/09/08,C8940,1,NEGATIV,NA
Kloaksvaber,10306,7,01/08/08,01/09/08,C8942,1,NEGATIV,R3
Kloaksvaber,10615,1,01/08/08,01/09/08,C8930,1,POSITIV,NA
Kloaksvaber,10420,2,01/08/08,01/15/08,C9064,1,NEGATIV,R5
Kloaksvaber,10306,8,01/08/08,01/09/08,C8942,2,NEGATIV,R3
Kloaksvaber,10209,5,01/08/08,01/15/08,C9067,1,NEGATIV,R1
Kloaksvaber,10529,3,01/09/08,01/11/08,C9034,1,NEGATIV,R7
Kloaksvaber,10394,11,01/09/08,01/10/08,C9028,2,NEGATIV,R4
Kloaksvaber,10659,3,01/09/08,01/15/08,C9063,1,NEGATIV,R3
Kloaksvaber,10209,1,01/09/08,01/15/08,C9061,1,NEGATIV,R1
Kloaksvaber,10394,10,01/09/08,01/10/08,C9028,1,NEGATIV,R4
Kloaksvaber,10615,1,01/09/08,01/11/08,C9030,1,POSITIV,NA
Kloaksvaber,10311,1,01/09/08,01/10/08,C9027,1,NEGATIV,NA
Kloaksvaber,10236,2,01/09/08,01/11/08,C9042,1,NEGATIV,NA
Kloaksvaber,10394,14,01/09/08,01/10/08,C9028,3,NEGATIV,R4
Kloaksvaber,10236,3,01/09/08,01/11/08,C9042,2,NEGATIV,NA
Kloaksvaber,10209,2,01/09/08,01/15/08,C9066,1,NEGATIV,R1
Kloaksvaber,10209,4,01/09/08,01/15/08,C9066,2,NEGATIV,R1
Kloaksvaber,10236,4,01/09/08,01/11/08,C9042,3,NEGATIV,NA
Kloaksvaber,10295,1,01/10/08,01/11/08,C9033,1,NEGATIV,R7
Kloaksvaber,10659,4,01/10/08,01/11/08,C9037,1,NEGATIV,R3
Kloaksvaber,10368,1,01/10/08,01/15/08,C9062,1,NEGATIV,R1
Kloaksvaber,10300,12,01/10/08,01/15/08,C9052,1,NEGATIV,R4
Kloaksvaber,10226,9,01/10/08,01/11/08,C9039,1,NEGATIV,NA
Kloaksvaber,10441,2,01/10/08,01/11/08,C9041,2,NEGATIV,R3
Kloaksvaber,10226,15,01/10/08,01/11/08,C9032,1,NEGATIV,NA
Kloaksvaber,10295,2,01/10/08,01/11/08,C9033,2,NEGATIV,R7
Kloaksvaber,10441,1,01/10/08,01/11/08,C9041,1,NEGATIV,R3
Kloaksvaber,10491,1,01/10/08,01/11/08,C9031,1,NEGATIV,NA
Kloaksvaber,10554,1,01/11/08,01/15/08,C9058,1,NEGATIV,R1
Kloaksvaber,10596,3,01/11/08,01/15/08,C9060,1,POSITIV,R5
Kloaksvaber,10554,2,01/11/08,01/15/08,C9058,2,NEGATIV,R1
Kloaksvaber,10659,4,01/11/08,01/15/08,C9049,1,NEGATIV,R3
Kloaksvaber,10226,13,01/11/08,01/15/08,C9055,1,NEGATIV,NA
Kloaksvaber,10394,14,01/11/08,01/15/08,C9056,1,NEGATIV,R4
Kloaksvaber,10560,1,01/11/08,01/15/08,C9054,1,NEGATIV,R8
Kloaksvaber,10560,2,01/11/08,01/15/08,C9054,2,NEGATIV,R8
Kloaksvaber,10491,1,01/11/08,01/16/08,C9072,1,NEGATIV,NA
Kloaksvaber,10226,16,01/11/08,01/15/08,C9055,2,NEGATIV,NA
Kloaksvaber,10300,13,01/14/08,01/15/08,C9057,2,POSITIV,R4
Kloaksvaber,10300,12,01/14/08,01/15/08,C9057,1,NEGATIV,R4
Kloaksvaber,10243,5,01/14/08,01/15/08,C9059,3,NEGATIV,R3
Kloaksvaber,10597,1,01/14/08,01/15/08,C9068,1,NEGATIV,R6
Kloaksvaber,10243,3,01/14/08,01/15/08,C9059,2,NEGATIV,R3
Kloaksvaber,10529,4,01/14/08,01/15/08,C9050,1,NEGATIV,R7
Kloaksvaber,10211,1,01/14/08,01/22/08,C9106,1,NEGATIV,R1
Kloaksvaber,10243,1,01/14/08,01/15/08,C9059,1,NEGATIV,R3
Kloaksvaber,10491,1,01/14/08,01/16/08,C9073,1,NEGATIV,NA
Kloaksvaber,10091,1,01/14/08,01/15/08,C9053,1,NEGATIV,R3
Kloaksvaber,10243,1,01/14/08,01/15/08,C9051,1,NEGATIV,R3
Kloaksvaber,10597,2,01/14/08,01/22/08,C9100,1,NEGATIV,R6
Kloaksvaber,10091,2,01/14/08,01/15/08,C9053,2,NEGATIV,R3
