Materialeart,Jnr,Dyrnr,Chrnr,Epi.nr,Prvdato,Resultat,region
Kloaksvaber,B1425,1,10467,1,02/04/02,POS,NA
Kloaksvaber,B1426,1,10467,2,02/01/02,NEG,NA
Kloaksvaber,B1427,1,10278,1,02/05/02,NEG,R6
Kloaksvaber,B1428,1,10278,2,02/05/02,NEG,R6
Kloaksvaber,B1429,1,10107,3,02/04/02,NEG,R3
Kloaksvaber,B1430,1,10490,1,02/05/02,NEG,NA
Kloaksvaber,B1431,1,10490,2,02/05/02,NEG,NA
Kloaksvaber,B1432,1,10543,1,02/05/02,NEG,R7
Kloaksvaber,B1433,1,10543,2,02/05/02,NEG,R7
Kloaksvaber,B1434,1,10667,1,02/05/02,NEG,R4
Kloaksvaber,B1435,1,10486,1,02/06/02,NEG,R8
Kloaksvaber,B1436,1,10163,5,02/06/02,NEG,NA
Kloaksvaber,B1437,1,10245,5,02/06/02,NEG,R4
Kloaksvaber,B1438,1,10197,3,02/06/02,NEG,R3
Kloaksvaber,B1439,1,10226,10,02/06/02,POS,NA
Kloaksvaber,B1440,1,10226,11,02/06/02,POS,NA
Kloaksvaber,B1441,1,10278,3,02/05/02,NEG,R6
Kloaksvaber,B1442,1,10107,2,02/06/02,NEG,R3
Kloaksvaber,B1443,1,10107,2,02/06/02,NEG,R3
Kloaksvaber,B1444,1,10237,1,02/04/02,NEG,R8
Kloaksvaber,B1445,1,10237,2,02/04/02,NEG,R8
Kloaksvaber,B1446,1,10237,3,02/04/02,NEG,R8
Kloaksvaber,B1447,1,10453,1,02/05/02,NEG,R5
Kloaksvaber,B1448,1,10186,3,02/05/02,NEG,R6
Kloaksvaber,B1449,1,10647,2,01/01/02,NEG,R8
Kloaksvaber,B1450,1,10647,4,02/01/02,NEG,R8
Kloaksvaber,B1451,1,10102,1,02/02/02,NEG,R6
Kloaksvaber,B1452,1,10102,2,02/02/02,NEG,R6
Kloaksvaber,B1453,1,10117,2,02/06/02,NEG,R6
Kloaksvaber,B1454,1,10132,1,02/05/02,NEG,R1
Kloaksvaber,B1455,1,10132,2,02/06/02,NEG,R1
Kloaksvaber,B1456,1,10096,3,02/01/02,NEG,R3
Kloaksvaber,B1457,1,10437,1,02/07/02,NEG,R3
Kloaksvaber,B1458,1,10178,1,02/07/02,NEG,NA
Kloaksvaber,B1459,1,10178,2,02/07/02,POS,NA
Kloaksvaber,B1460,1,10467,1,02/06/02,POS,NA
Kloaksvaber,B1461,1,10467,1,02/05/02,POS,NA
Kloaksvaber,B1462,1,10467,2,02/05/02,NEG,NA
Kloaksvaber,B1463,1,10243,3,02/06/02,NEG,R3
Kloaksvaber,B1464,1,10243,4,02/07/02,NEG,R3
Kloaksvaber,B1465,1,10243,5,02/07/02,NEG,R3
Kloaksvaber,B1466,1,10117,4,02/06/02,NEG,R6
Kloaksvaber,B1467,1,10117,4,02/07/02,NEG,R6
Kloaksvaber,B1468,1,10366,1,02/05/02,NEG,R1
Kloaksvaber,B1469,1,10366,2,02/05/02,NEG,R1
Kloaksvaber,B1470,1,10384,1,02/06/02,NEG,R1
Kloaksvaber,B1471,1,10384,2,02/06/02,NEG,R1
Kloaksvaber,B1472,1,10621,1,02/06/02,NEG,R1
Kloaksvaber,B1473,1,10111,3,02/07/02,NEG,R5
Kloaksvaber,B1474,1,10545,1,02/07/02,NEG,NA
Kloaksvaber,B1475,1,10226,1,02/07/02,NEG,NA
Kloaksvaber,B1476,1,10548,6,02/07/02,NEG,R2
Kloaksvaber,B1477,1,10275,7,02/07/02,POS,R6
Kloaksvaber,B1478,1,10275,8,02/07/02,POS,R6
Kloaksvaber,B1479,1,10163,1,02/07/02,POS,NA
Kloaksvaber,B1480,1,10450,1,02/05/02,NEG,R5
Kloaksvaber,B1481,1,10180,2,02/04/02,NEG,NA
Kloaksvaber,B1482,1,10180,4,02/04/02,NEG,NA
Kloaksvaber,B1483,1,10180,5,02/04/02,NEG,NA
Kloaksvaber,B1484,1,10281,4,02/07/02,POS,R6
Kloaksvaber,B1485,1,10456,1,02/05/02,NEG,R5
Kloaksvaber,B1486,1,10456,2,02/05/02,NEG,R5
Kloaksvaber,B1487,1,10168,1,02/06/02,NEG,R2
Kloaksvaber,B1488,1,10168,2,02/06/02,NEG,R2
Kloaksvaber,B1489,1,10125,1,02/06/02,NEG,R5
Kloaksvaber,B1490,1,10125,2,02/06/02,NEG,R5
Kloaksvaber,B1491,1,10485,1,02/06/02,NEG,R5
Kloaksvaber,B1492,1,10485,2,02/06/02,NEG,R5
Kloaksvaber,B1493,1,10485,3,02/06/02,NEG,R5
Kloaksvaber,B1494,1,10251,7,02/07/02,POS,R2
Kloaksvaber,B1495,1,10251,8,02/04/02,POS,R2
Kloaksvaber,B1496,1,10251,9,02/05/02,POS,R2
Kloaksvaber,B1497,1,10449,1,02/07/02,POS,R5
Kloaksvaber,B1498,1,10190,1,02/05/02,NEG,R3
Kloaksvaber,B1499,1,10411,1,02/05/02,POS,R1
Kloaksvaber,B1500,1,10604,1,02/05/02,POS,R3
Kloaksvaber,B1501,1,10604,2,02/07/02,POS,R3
Kloaksvaber,B1502,1,10604,3,02/07/02,POS,R3
Kloaksvaber,B1503,1,10394,2,02/07/02,NEG,R4
Kloaksvaber,B1504,1,10252,1,02/06/02,NEG,R3
Kloaksvaber,B1505,1,10252,2,02/06/02,NEG,R3
Kloaksvaber,B1506,1,10252,3,02/06/02,NEG,R3
Kloaksvaber,B1507,1,10252,4,02/05/02,NEG,R3
Kloaksvaber,B1508,1,10252,5,02/05/02,NEG,R3
Kloaksvaber,B1509,1,10252,6,02/06/02,POS,R3
Kloaksvaber,B1510,1,10020,NA,02/06/02,POS,R6
Kloaksvaber,B1511,1,10238,NA,02/06/02,NEG,NA
Kloaksvaber,B1512,1,10120,NA,02/05/02,POS,R3
Kloaksvaber,B1513,1,10256,NA,02/07/02,NEG,NA
Kloaksvaber,B1514,1,10300,12,02/11/02,POS,R4
Kloaksvaber,B1515,1,10300,13,02/11/02,NEG,R4
Kloaksvaber,B1516,1,10572,1,02/12/02,NEG,R3
Kloaksvaber,B1517,1,10535,1,02/11/02,NEG,R1
Kloaksvaber,B1518,1,10352,1,02/08/02,NEG,R1
Kloaksvaber,B1519,1,10352,2,02/08/02,NEG,R1
Kloaksvaber,B1520,1,10140,1,02/11/02,POS,R4
Kloaksvaber,B1521,1,10140,2,02/11/02,POS,R4
Kloaksvaber,B1522,1,10140,3,02/11/02,POS,R4
Kloaksvaber,B1523,1,10190,1,02/11/02,POS,R3
Kloaksvaber,B1524,1,10576,1,02/08/02,NEG,R6
Kloaksvaber,B1525,1,10246,1,02/11/02,NEG,R3
Kloaksvaber,B1526,1,10246,2,02/11/02,NEG,R3
Kloaksvaber,B1527,1,10246,4,02/11/02,NEG,R3
Kloaksvaber,B1528,1,10529,1,02/08/02,NEG,R7
Kloaksvaber,B1529,1,10545,2,02/08/02,NEG,NA
Kloaksvaber,B1530,1,10315,8,02/11/02,NEG,NA
Kloaksvaber,B1531,1,10154,3,02/11/02,NEG,R1
Kloaksvaber,B1532,1,10243,1,02/08/02,NEG,R3
Kloaksvaber,B1533,1,10243,2,02/08/02,NEG,R3
Kloaksvaber,B1534,1,10243,3,02/08/02,NEG,R3
Kloaksvaber,B1535,1,10490,1,02/11/02,NEG,NA
Kloaksvaber,B1536,1,10490,2,02/11/02,NEG,NA
Kloaksvaber,B1537,1,10437,2,02/07/02,NEG,R3
Kloaksvaber,B1538,1,10636,1,02/08/02,NEG,R3
Kloaksvaber,B1539,1,10636,2,02/08/02,POS,R3
Kloaksvaber,B1540,1,10446,1,02/08/02,NEG,R3
Kloaksvaber,B1541,1,10446,2,02/08/02,NEG,R3
Kloaksvaber,B1542,1,10467,2,02/11/02,NEG,NA
Kloaksvaber,B1543,1,10178,2,02/08/02,POS,NA
Kloaksvaber,B1544,1,10111,1,02/07/02,NEG,R5
Kloaksvaber,B1545,1,10111,2,02/08/02,NEG,R5
Kloaksvaber,B1546,1,10261,1,02/08/02,NEG,R5
Kloaksvaber,B1547,1,10261,2,02/08/02,NEG,R5
Kloaksvaber,B1548,1,10311,1,02/12/02,NEG,NA
Kloaksvaber,B1549,1,10562,1,02/11/02,POS,R8
Kloaksvaber,B1550,1,10566,1,02/11/02,POS,R3
Kloaksvaber,B1551,1,10226,9,02/11/02,POS,NA
Kloaksvaber,B1552,1,10529,1,02/08/02,NEG,R7
Kloaksvaber,B1553,1,10529,2,02/12/02,NEG,R7
Kloaksvaber,B1554,1,10437,1,02/12/02,NEG,R3
Kloaksvaber,B1555,1,10562,2,02/12/02,POS,R8
Kloaksvaber,B1556,1,10226,9,02/12/02,POS,NA
Kloaksvaber,B1557,1,10342,1,02/12/02,POS,R3
Kloaksvaber,B1558,1,10342,2,02/12/02,POS,R3
Kloaksvaber,B1559,1,10603,1,02/12/02,NEG,R3
Kloaksvaber,B1560,1,10603,2,02/12/02,NEG,R3
Kloaksvaber,B1561,1,10603,3,02/12/02,NEG,R3
Kloaksvaber,B1562,1,10603,4,02/12/02,NEG,R3
Kloaksvaber,B1563,1,10281,3,02/07/02,POS,R6
Kloaksvaber,B1564,1,10089,1,02/07/02,NEG,NA
Kloaksvaber,B1565,1,10089,2,02/07/02,NEG,NA
Kloaksvaber,B1566,1,10089,3,02/07/02,NEG,NA
Kloaksvaber,B1567,1,10089,4,02/07/02,NEG,NA
Kloaksvaber,B1568,1,10089,5,02/12/02,POS,NA
Kloaksvaber,B1569,1,10089,6,02/12/02,POS,NA
Kloaksvaber,B1570,1,10089,7,02/12/02,POS,NA
Kloaksvaber,B1571,1,10089,8,02/12/02,POS,NA
Kloaksvaber,B1572,1,10089,9,02/12/02,POS,NA
Kloaksvaber,B1573,1,10089,10,02/12/02,POS,NA
Kloaksvaber,B1574,1,10306,6,02/12/02,NEG,R3
Kloaksvaber,B1575,1,10306,7,02/12/02,NEG,R3
Kloaksvaber,B1576,1,10154,1,02/12/02,NEG,R1
Kloaksvaber,B1577,1,10154,2,02/12/02,NEG,R1
Kloaksvaber,B1578,1,10600,3,02/13/02,NEG,R4
Kloaksvaber,B1579,1,10226,6,02/13/02,POS,NA
Kloaksvaber,B1580,1,10394,10,02/13/02,POS,R4
Kloaksvaber,B1581,1,10394,11,02/13/02,POS,R4
Kloaksvaber,B1582,1,10306,3,02/13/02,NEG,R3
Kloaksvaber,B1583,1,10306,4,02/13/02,NEG,R3
Kloaksvaber,B1584,1,10306,8,02/13/02,NEG,R3
Kloaksvaber,B1585,1,10446,1,02/13/02,NEG,R3
Kloaksvaber,B1586,1,10437,2,02/12/02,NEG,R3
Kloaksvaber,B1587,1,10178,2,02/12/02,POS,NA
Kloaksvaber,B1588,1,10178,3,02/14/02,NEG,NA
Kloaksvaber,B1589,1,10467,2,02/12/02,NEG,NA
Kloaksvaber,B1590,1,10467,2,02/13/02,NEG,NA
Kloaksvaber,B1591,1,10446,2,02/14/02,NEG,R3
Kloaksvaber,B1592,1,10203,2,02/14/02,POS,R3
Kloaksvaber,B1593,1,10203,3,02/14/02,POS,R3
Kloaksvaber,B1594,1,10089,11,02/12/02,POS,NA
Kloaksvaber,B1595,1,10089,12,02/12/02,POS,NA
Kloaksvaber,B1596,1,10089,13,02/14/02,NEG,NA
Kloaksvaber,B1597,1,10089,14,02/14/02,POS,NA
Kloaksvaber,B1598,1,10089,15,02/14/02,POS,NA
Kloaksvaber,B1599,1,10089,16,02/14/02,POS,NA
Kloaksvaber,B1600,1,10625,2,02/13/02,NEG,R1
Kloaksvaber,B1601,1,10255,1,02/13/02,NEG,R5
Kloaksvaber,B1602,1,10174,2,02/13/02,NEG,R5
Kloaksvaber,B1603,1,10174,3,02/13/02,NEG,R5
Kloaksvaber,B1604,1,10174,4,02/13/02,NEG,R5
Kloaksvaber,B1605,1,10387,1,02/12/02,NEG,R1
Kloaksvaber,B1606,1,10538,1,02/14/02,POS,NA
Kloaksvaber,B1607,1,10306,2,02/14/02,NEG,R3
Kloaksvaber,B1608,1,10306,5,02/14/02,POS,R3
Kloaksvaber,B1609,1,10089,1,02/14/02,NEG,NA
Kloaksvaber,B1610,1,10089,5,02/14/02,POS,NA
Kloaksvaber,B1611,1,10600,2,02/14/02,NEG,R4
Kloaksvaber,B1612,1,10600,3,02/14/02,NEG,R4
Kloaksvaber,B1613,1,10548,6,02/14/02,NEG,R2
